id,project,service,group,board,area,roadid,carriageway,location,erp,side,position,class,fault,repair,priority,comment,size,length,width,total,latitude,longitude,faulttime,inspector,inspection,seq,photoid
TEST_ASM_2536,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,164,2519,01N-0434-W,176,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,-36.888535,174.79712,2020-05-24 09:25:00,SF,2020_05,509,SH1C3_200524_08658
TEST_ASM_2537,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,167,2514,01N-0435-R1,6,L,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,20,20,,20,-36.893768,174.805002,2020-05-24 09:26:00,SF,2020_05,510,SH1C3_200524_08760
TEST_ASM_2552,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3094,2416,01N-0443-R1,10328,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,-36.941582,174.85425,2020-05-24 09:40:00,SF,2020_05,525,SH1C3_200524_09734
TEST_ASM_2553,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3094,3752,01N-0443-R1,192,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,50,50,,50,-36.951088,174.859763,2020-05-24 09:41:00,SF,2020_05,524,SH1C3_200524_09844
TEST_ASM_2576,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,215,2322,01N-0461/12.98-D,15001,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,2x1,2,1,2,-37.225782,175.009508,2020-05-24 10:40:00,SF,2020_05,620,
TEST_ASM_2578,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2576,2326,01N-0474-R3,22,L,3,PVM,Scabbing,Level Mix,3,,20x3,20,3,60,-37.207358,174.995,2020-05-24 10:42:00,SF,2020_05,641,SH1C3_200524_12262
TEST_ASM_2586,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3286,9669,01N-0458-R5,48,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,-37.073667,174.92693,2020-05-24 10:56:00,SF,2020_05,580,SH1C3_200524_12905
TEST_ASM_259,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3110,3765,01N-0414/00.29,3846,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,30x2,30,2,60,-36.779917,174.74791,2020-02-21 10:54:00,SF,2020_02,287,SH1C3_200221_06060
TEST_ASM_2591,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,188,2469,01N-0444-R3,13426,R,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.965748,174.869975,2020-05-24 11:10:00,SF,2020_05,530,SH1C3_200524_13376
TEST_ASM_2592,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,188,2460,01N-0444-R3,185,L,,SGN,Sign Missing,Sign Replace,99,Direction and placement Keep Left single disc,,,,,-36.964143,174.866863,2020-05-24 11:10:00,SF,2020_05,821,SH1C3_200524_13461
TEST_ASM_2596,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,170,2471,01N-0436-R6,11269,R,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,3x1,3,1,3,-36.949563,174.857347,2020-05-24 11:13:00,SF,2020_05,519,SH1C3_200524_13627
TEST_ASM_2597,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,175,L,4,PVM,Depression,Level Mix,3,subsidence,20x2,20,2,40,-36.90359,174.809823,2020-05-24 11:21:00,SF,2020_05,517,SH1C3_200524_14104
TEST_ASM_26,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1747,11156,016-0007/03.53-D,12836,R,2,PVM,Ravelling,Mill and Fill,3,,80x2,80,2,160,-36.797658,174.597905,2020-02-20 10:32:00,SF,2020_02,153,SH1C3_200220_02323
TEST_ASM_260,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3110,3760,01N-0414/00.29,1340,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,60x2,60,2,120,-36.75948,174.73625,2020-02-21 10:56:00,SF,2020_02,282,SH1C3_200221_06314
TEST_ASM_2601,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1781,2478,01N-0431-D,77,L,4,BAR,Armco Barrier Damaged,Repair,2,,10,10,,10,-36.888838,174.7966,2020-05-24 11:23:00,SF,2020_05,452,SH1C3_200524_14225
TEST_ASM_263,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2699,01N-0398-D,11688,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,40x3,40,3,120,-36.715947,174.710895,2020-02-21 11:03:00,SF,2020_02,263,SH1C3_200221_06974
TEST_ASM_264,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2671,01N-0398-D,6886,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.679035,174.689607,2020-02-21 11:07:00,SF,2020_02,262,SH1C3_200221_07342
TEST_ASM_265,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2671,01N-0398-D,6279,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.675462,174.684552,2020-02-21 11:07:00,SF,2020_02,260,SH1C3_200221_07392
TEST_ASM_266,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,3782,01N-0398-D,6099,R,2,PVM,Corrugations,Mill and Fill,3,,40x3,40,3,120,-36.674015,174.683633,2020-02-21 11:07:00,SF,2020_02,259,SH1C3_200221_07406
TEST_ASM_267,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2673,01N-0398-D,2358,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,140x3,140,3,420,-36.646337,174.6625,2020-02-21 11:10:00,SF,2020_02,254,SH1C3_200221_07711
TEST_ASM_268,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2673,01N-0398-D,1941,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x3,80,3,240,-36.642587,174.662562,2020-02-21 11:10:00,SF,2020_02,253,SH1C3_200221_07751
TEST_ASM_269,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,11162,01N-0373/9.56-D,20176,R,2,PVM,Depression,Level Mix,3,,5x1,5,1,5,-36.618473,174.662877,2020-02-21 11:12:00,SF,2020_02,229,SH1C3_200221_07987
TEST_ASM_270,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,11162,01N-0373/9.56-D,19980,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x2,80,2,160,-36.616733,174.662622,2020-02-21 11:12:00,SF,2020_02,228,SH1C3_200221_08003
TEST_ASM_271,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,11162,01N-0373/9.56-D,19526,R,2,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.613008,174.660548,2020-02-21 11:12:00,SF,2020_02,227,SH1C3_200221_08041
TEST_ASM_272,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,11162,01N-0373/9.56-D,19381,R,2,PVM,Depression,Level Mix,3,,3x1,3,1,3,-36.61174,174.660138,2020-02-21 11:12:00,SF,2020_02,226,SH1C3_200221_08053
TEST_ASM_273,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,11162,01N-0373/9.56-D,18781,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.606452,174.660872,2020-02-21 11:13:00,SF,2020_02,225,SH1C3_200221_08101
TEST_ASM_274,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3136,10198,01N-0373/9.56-D,18148,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,30x2,30,2,60,-36.60092,174.662372,2020-02-21 11:13:00,SF,2020_02,224,SH1C3_200221_08149
TEST_ASM_277,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3135,11174,01N-0373/9.56-I,18948,L,2,PVM,Asphalt Delamination,Mill and Fill,2,,1x1,1,1,1,-36.607812,174.660552,2020-02-21 11:29:00,SF,2020_02,233,SH1C3_200221_08486
TEST_ASM_278,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3135,11174,01N-0373/9.56-I,19711,L,2,PVM,Depression,Level Mix,3,,20x1,20,1,20,-36.614468,174.661492,2020-02-21 11:30:00,SF,2020_02,234,SH1C3_200221_08544
TEST_ASM_279,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3135,11174,01N-0373/9.56-I,19844,L,2,PVM,Water Seepage,Investigate,2,,10,10,,10,-36.615508,174.66221,2020-02-21 11:30:00,SF,2020_02,235,SH1C3_200221_08554
TEST_ASM_280,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3135,3858,01N-0373/9.56-I,20737,L,2,PVM,Ravelling,Mill and Fill,3,,20x1,20,1,20,-36.623435,174.663015,2020-02-21 11:30:00,SF,2020_02,236,SH1C3_200221_08620
TEST_ASM_282,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,11274,01N-0398/11.53-I,11852,L,2,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,-36.71693,174.711782,2020-02-21 11:42:00,SF,2020_02,241,SH1C3_200221_09998
TEST_ASM_283,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,11274,01N-0398/11.53-I,11927,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,5x1,5,1,5,-36.717533,174.712163,2020-02-21 11:42:00,SF,2020_02,242,SH1C3_200221_10004
TEST_ASM_284,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,2707,01N-0398/11.53-I,12400,L,2,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.721518,174.714005,2020-02-21 11:42:00,SF,2020_02,243,SH1C3_200221_10042
TEST_ASM_285,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,2707,01N-0398/11.53-I,12532,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,4x2,4,2,8,-36.722677,174.714343,2020-02-21 11:42:00,SF,2020_02,244,SH1C3_200221_10054
TEST_ASM_289,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2622,2684,01N-0412-R4,35,L,,SGN,Sign Insecure,Sign Secure,99,warning roundabout chevron four bar facing left,,,,,-36.73589,174.717302,2020-02-21 11:58:00,SF,2020_02,817,SH1C3_200221_11030
TEST_ASM_291,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3066,3691,01N-0410-R5,0,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,140x3,140,3,420,-36.723523,174.714227,2020-02-21 12:00:00,SF,2020_02,280,SH1C3_200221_11185
TEST_ASM_294,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2623,2688,01N-0410-R3,46,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.721285,174.713485,2020-02-21 12:00:00,SF,2020_02,277,SH1C3_200221_11261
TEST_ASM_296,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2635,2692,01N-0410-R4,23,L,1,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,-36.718438,174.712095,2020-02-21 12:02:00,SF,2020_02,279,SH1C3_200221_11342
TEST_ASM_297,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2614,2692,01N-0398-D,123,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x1,6,1,6,-36.7176,174.711638,2020-02-21 12:02:00,SF,2020_02,249,SH1C3_200221_11360
TEST_ASM_300,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3122,3777,01N-0402-R1,80,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,40x2,40,2,80,-36.661055,174.668878,2020-02-21 12:07:00,SF,2020_02,276,SH1C3_200221_11961
TEST_ASM_305,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2609,3005,01N-0398-R5,63,L,2,PVM,Ravelling,Mill and Fill,2,,100x3,100,3,300,-36.624702,174.662162,2020-02-21 12:11:00,SF,2020_02,275,SH1C3_200221_12384
TEST_ASM_313,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2613,2663,01N-0398-I,4892,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x2,60,2,120,-36.665603,174.675543,2020-02-21 12:19:00,SF,2020_02,269,SH1C3_200221_13294
TEST_ASM_314,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2613,2660,01N-0398-I,9964,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x2,60,2,120,-36.70117,174.705072,2020-02-21 12:22:00,SF,2020_02,271,SH1C3_200221_13635
TEST_ASM_316,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,2701,01N-0398/11.53-I,9,L,3,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.714772,174.710397,2020-02-21 12:23:00,SF,2020_02,239,SH1C3_200221_13759
TEST_ASM_320,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2618,2686,01N-0412-R1,51,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,140x2,140,2,280,-36.73178,174.716102,2020-02-21 12:30:00,SF,2020_02,281,SH1C3_200221_14081
TEST_ASM_321,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2704,2686,01N-0398/11.53-I,185,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x2,60,2,120,-36.732822,174.716865,2020-02-21 12:30:00,SF,2020_02,240,SH1C3_200221_14101
TEST_ASM_323,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1320,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x1,5,1,5,-36.759523,174.73587,2020-02-21 12:37:00,SF,2020_02,352,SH1C3_200221_14696
TEST_ASM_326,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2575,01N-0414-I,6836,L,1,PVM,Ravelling,Mill and Fill,3,,30x2,30,2,60,-36.803925,174.760533,2020-02-21 12:41:00,SF,2020_02,356,SH1C3_200221_15157
TEST_ASM_327,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2573,01N-0414-I,8470,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x1,10,1,10,-36.81628,174.750862,2020-02-21 12:42:00,SF,2020_02,357,SH1C3_200221_15295
TEST_ASM_328,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,136,10369,01N-0425-R1,303,L,1,PVM,Alligator Cracking (C/S Rd),Dig Out,3,,6x2,6,2,12,-36.838867,174.74169,2020-02-21 12:45:00,SF,2020_02,384,SH1C3_200221_15572
TEST_ASM_329,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,137,3686,01N-0425-R2,0,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x2,6,2,12,-36.838648,174.739552,2020-02-21 12:46:00,SF,2020_02,385,SH1C3_200221_15594
TEST_ASM_330,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,137,3687,01N-0425-R2,232,L,1,PVM,Ravelling,Mill and Fill,3,,20x3,20,3,60,-36.836945,174.741182,2020-02-21 12:46:00,SF,2020_02,386,SH1C3_200221_15626
TEST_ASM_331,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2588,01N-0414-D,6930,R,1,PVM,Ravelling,Mill and Fill,2,,6x3,6,3,18,-36.804755,174.760003,2020-02-21 12:49:00,SF,2020_02,337,SH1C3_200221_15997
TEST_ASM_332,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2588,01N-0414-D,6795,R,1,PVM,Ravelling,Mill and Fill,2,,6x3,6,3,18,-36.803618,174.760567,2020-02-21 12:49:00,SF,2020_02,336,SH1C3_200221_16007
TEST_ASM_333,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6502,R,1,BAR,Armco Barrier Damaged,Repair,2,,10,10,,10,-36.80106,174.761415,2020-02-21 12:50:00,SF,2020_02,333,SH1C3_200221_16029
TEST_ASM_334,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5872,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x3,10,3,30,-36.795943,174.75882,2020-02-21 12:50:00,SF,2020_02,329,SH1C3_200221_16075
TEST_ASM_335,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2594,01N-0414-D,763,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.755977,174.73143,2020-02-21 12:53:00,SF,2020_02,320,SH1C3_200221_16491
TEST_ASM_336,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2595,01N-0414-D,510,R,2,PVM,Ravelling,Mill and Fill,3,,30x2,30,2,60,-36.754313,174.72948,2020-02-21 12:54:00,SF,2020_02,318,SH1C3_200221_16549
TEST_ASM_339,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2582,01N-0414-I,947,L,2,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,-36.757062,174.733038,2020-02-21 13:01:00,SF,2020_02,349,SH1C3_200221_17311
TEST_ASM_34,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3041,018-0000-D,1100,R,,SGN,Sign Damaged,Sign Replace,99,Direction and placement Keep Left twin disc,,,,,-36.752638,174.715668,2020-02-20 10:48:00,SF,2020_02,812,SH1C3_200220_02912
TEST_ASM_340,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2581,01N-0414-I,1171,L,2,PVM,Ravelling,Mill and Fill,3,,450x3,450,3,1350,-36.758515,174.734793,2020-02-21 13:01:00,SF,2020_02,350,SH1C3_200221_17333
TEST_ASM_342,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,8190,R,2,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,-36.813987,174.751817,2020-02-21 13:11:00,SF,2020_02,340,SH1C3_200221_18176
TEST_ASM_343,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,7917,R,2,PVM,Ravelling,Mill and Fill,3,,300x3,300,3,900,-36.811987,174.75358,2020-02-21 13:11:00,SF,2020_02,339,SH1C3_200221_18200
TEST_ASM_344,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6511,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x2,5,2,10,-36.801145,174.76136,2020-02-21 13:12:00,SF,2020_02,334,SH1C3_200221_18316
TEST_ASM_345,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,6012,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x3,80,3,240,-36.796947,174.759758,2020-02-21 13:13:00,SF,2020_02,330,SH1C3_200221_18354
TEST_ASM_346,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,4135,R,2,PVM,Rutting,Structural Asphalt SAC,3,,40x2,40,2,80,-36.782443,174.749152,2020-02-21 13:14:00,SF,2020_02,325,SH1C3_200221_18508
TEST_ASM_347,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,3899,R,2,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,-36.780537,174.747955,2020-02-21 13:14:00,SF,2020_02,324,SH1C3_200221_18528
TEST_ASM_348,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2591,01N-0414-D,3760,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,50x1,50,1,50,-36.779427,174.747262,2020-02-21 13:14:00,SF,2020_02,322,SH1C3_200221_18540
TEST_ASM_35,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,907,R,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.752603,174.717835,2020-02-20 10:48:00,SF,2020_02,185,SH1C3_200220_03554
TEST_ASM_351,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1983,2655,01N-0414-R3,389,L,2,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,120,120,,120,-36.753267,174.728097,2020-02-21 13:17:00,SF,2020_02,363,SH1C3_200221_18923
TEST_ASM_353,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2582,01N-0414-I,789,L,3,PVM,Ravelling,Mill and Fill,2,,50x2,50,2,100,-36.756015,174.731838,2020-02-21 13:22:00,SF,2020_02,348,SH1C3_200221_19157
TEST_ASM_355,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,115,2581,01N-0417-R1,2476,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.768845,174.741402,2020-02-21 13:23:00,SF,2020_02,365,SH1C3_200221_19342
TEST_ASM_357,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,118,2648,01N-0417-R2,57,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,3x1,3,1,3,-36.772298,174.743437,2020-02-21 13:25:00,SF,2020_02,366,SH1C3_200221_19434
TEST_ASM_359,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2578,01N-0414-I,3320,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-36.775793,174.74521,2020-02-21 13:26:00,SF,2020_02,354,SH1C3_200221_19478
TEST_ASM_36,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,584,R,,SGN,Sign Missing,Sign Replace,99,Direction and placement Keep Left twin disc,,,,,-36.752018,174.721387,2020-02-20 10:49:00,SF,2020_02,811,SH1C3_200220_03612
TEST_ASM_361,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8305,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x3,10,3,30,-36.814875,174.751135,2020-02-21 13:40:00,SF,2020_02,344,SH1C3_200221_20175
TEST_ASM_362,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,8194,R,3,PVM,Ravelling,Mill and Fill,3,,180x3,180,3,540,-36.814002,174.75176,2020-02-21 13:40:00,SF,2020_02,341,SH1C3_200221_20185
TEST_ASM_363,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2587,01N-0414-D,7841,R,3,PVM,Ravelling,Mill and Fill,3,,180x3,180,3,540,-36.811417,174.754075,2020-02-21 13:40:00,SF,2020_02,338,SH1C3_200221_20217
TEST_ASM_364,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6659,R,3,PVM,Ravelling,Mill and Fill,3,,120x3,120,3,360,-36.80243,174.760947,2020-02-21 13:41:00,SF,2020_02,335,SH1C3_200221_20320
TEST_ASM_365,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,11173,01N-0414-D,6412,R,3,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,-36.800257,174.761373,2020-02-21 13:41:00,SF,2020_02,332,SH1C3_200221_20340
TEST_ASM_366,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5765,R,3,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,-36.795232,174.757998,2020-02-21 13:42:00,SF,2020_02,328,SH1C3_200221_20396
TEST_ASM_367,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,3871,R,3,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,-36.780327,174.747778,2020-02-21 13:43:00,SF,2020_02,323,SH1C3_200221_20574
TEST_ASM_37,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,500,R,1,PVM,Rutting,Structural Asphalt SAC,2,,30x1,30,1,30,-36.751798,174.722282,2020-02-20 10:49:00,SF,2020_02,181,SH1C3_200220_03624
TEST_ASM_370,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,119,2582,01N-0419-R1,724,L,2,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,-36.755593,174.731342,2020-02-21 13:50:00,SF,2020_02,369,SH1C3_200221_21081
TEST_ASM_376,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8225,R,4,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,-36.814238,174.75155,2020-02-21 14:05:00,SF,2020_02,342,SH1C3_200221_22132
TEST_ASM_379,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3078,3728,01N-0420-R3,176,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x3,20,3,60,-36.801567,174.760668,2020-02-21 14:07:00,SF,2020_02,372,SH1C3_200221_22284
TEST_ASM_380,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3080,3730,01N-0420-R5,31,L,4,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,-36.799365,174.760612,2020-02-21 14:07:00,SF,2020_02,373,SH1C3_200221_22342
TEST_ASM_381,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3080,3730,01N-0420-R5,89,L,4,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.798845,174.760642,2020-02-21 14:07:00,SF,2020_02,374,SH1C3_200221_22354
TEST_ASM_382,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3080,3730,01N-0420-R5,130,L,4,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,-36.798475,174.760563,2020-02-21 14:07:00,SF,2020_02,375,SH1C3_200221_22364
TEST_ASM_383,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,6018,R,4,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,-36.797053,174.759698,2020-02-21 14:08:00,SF,2020_02,331,SH1C3_200221_22390
TEST_ASM_384,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2589,01N-0414-D,5539,R,4,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,-36.793645,174.756408,2020-02-21 14:08:00,SF,2020_02,327,SH1C3_200221_22430
TEST_ASM_386,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,124,2642,01N-0419-R3,23,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-36.790103,174.753678,2020-02-21 14:08:00,SF,2020_02,370,SH1C3_200221_22474
TEST_ASM_387,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,124,2642,01N-0419-R3,157,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.78909,174.752857,2020-02-21 14:08:00,SF,2020_02,371,SH1C3_200221_22496
TEST_ASM_389,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,10213,01N-0414-D,4580,R,4,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.78607,174.751263,2020-02-21 14:12:00,SF,2020_02,326,SH1C3_200221_22688
TEST_ASM_39,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3034,018-0000-I,127,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-36.750773,174.726305,2020-02-20 10:52:00,SF,2020_02,194,SH1C3_200220_03807
TEST_ASM_391,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,117,2650,01N-0417-R3,92,L,4,PVM,Ravelling,Mill and Fill,3,,30x2,30,2,60,-36.773322,174.743202,2020-02-21 14:13:00,SF,2020_02,367,SH1C3_200221_22828
